restaurant_id,name,scraped_city,confidence,matched_keyword,source,search_query,source_text,error
5987,Wahn Jeab,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 324 ซอย สุขุมวิท 97/1 แยก 6 Khwaeng Bang Chak, Khet Phra Khanong, Krung Thep Maha Nakhon 10260, Thailand Wahn Jeab",
5018,Wake Me Up Café & Bistro,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 21 129 ชั้น1 Soi Phetchaburi 47, บางกะปิ Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand Wake Me Up Café & Bistro",
6480,Walala Beach Bar at Cape Dara Resort (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Walala Beach Bar at Cape Dara Resort (Pattaya),
4338,Walk Rooftop Bar at Centara Watergate Pavilion Hotel Bangkok,Bangkok,high,Bangkok,restaurant_name,,Walk Rooftop Bar at Centara Watergate Pavilion Hotel Bangkok,
6154,Wander BKK,Bangkok,medium,bkk,restaurant_name,,Wander BKK,
5927,Wangluang,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 166 Thanon Maha Rat, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand ท่าช้าง วังหลวง - ThaaChang Wangluang",
5078,Wanwaan.BKK,Bangkok,medium,bkk,restaurant_name,,Wanwaan.BKK,
5320,Warm Up Cafe @ Grantral Mall Macpherson,Singapore,medium,macpherson,restaurant_name,,Warm Up Cafe @ Grantral Mall Macpherson,
5318,Warm Up Cafe @ Mackenzie Road,Singapore,medium,mackenzie road,restaurant_name,,Warm Up Cafe @ Mackenzie Road,
5319,Warm Up Cafe @ The Star Vista,Singapore,medium,star vista,restaurant_name,,Warm Up Cafe @ The Star Vista,
4240,Warng Warng Original Taiwan Mala Shabu Terminal 21 Asok,Bangkok,medium,Asok,restaurant_name,,Warng Warng Original Taiwan Mala Shabu Terminal 21 Asok,
6428,Washo Japanese Restaurant,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 65, 2 Thanon Sukhaphiban 2, Khwaeng Prawet, Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand Washo Japanese restaurant",
3440,Watashi Japanese Restaurant at Hotel de l'amour (Buriram),Buriram,high,Buriram,restaurant_name,,Watashi Japanese Restaurant at Hotel de l'amour (Buriram),
5643,Waterfall Lounge at Furama Riverfront Hotel,Singapore,high,Singapore,places_api_existing_output,,"Singapore 405 Havelock Rd, Level 1 Furama RiverFront, Singapore 169633 Waterfall Lounge @ Furama RiverFront",
6668,Waan Grob Farm & Cafe,,error,,google_places_api,Waan Grob Farm & Cafe restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4009,Waves & Wind Grande Centre Point (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Waves & Wind Grande Centre Point (Pattaya),
4125,Weaver Experience Dining at SILQ Hotel & Residence,Bangkok,medium,silq hotel,restaurant_name,,Weaver Experience Dining at SILQ Hotel & Residence,
6958,Werng Public Market at Central Chidlom (Bib Gourmand),Bangkok,medium,Chidlom,restaurant_name,,Werng Public Market at Central Chidlom (Bib Gourmand),
6570,West Coast Thailand,Phuket,high,Phuket,places_api_existing_output,,"Tambon Mai Khao 80, 2, Tambon Mai Khao, Amphoe Thalang, Chang Wat Phuket 83110, Thailand West Coast-Ride Thailand",
5328,Whale Klang Krung by Na Klongwan,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1199 ถ. เพชรบุรีตัดใหม่ เลขที่ SHOP2-07 ชั้น 2 Khwaeng Makkasan, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand Whale Klang Krung",
5244,Vetmon Cafe,,error,,google_places_api,Vetmon Cafe restaurant,,Google Places status RESOURCE_EXHAUSTED: Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:589604872582'.
6336,White House Cafe & Restaurant,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 199 8 Soi Sukhumvit 16, Khwaeng Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand The White House Bangkok",
2594,White Lotus Restaurant and Rooftop at Hilton Resort & Spa (Hua Hin),Hua Hin,high,Hua Hin,restaurant_name,,White Lotus Restaurant and Rooftop at Hilton Resort & Spa (Hua Hin),
3999,White Orchid River Cruise Asiatique The Riverfront,Bangkok,medium,asiatique,restaurant_name,,White Orchid River Cruise Asiatique The Riverfront,
3997,White Orchid River Cruise Iconsiam,Bangkok,medium,iconsiam,restaurant_name,,White Orchid River Cruise Iconsiam,
6534,Whole Gain Changmoi (Chiangmai),Chiang Mai,high,Chiangmai,restaurant_name,,Whole Gain Changmoi (Chiangmai),
6535,Whole Gain Old Town (Chiangmai),Chiang Mai,high,Chiangmai,restaurant_name,,Whole Gain Old Town (Chiangmai),
6950,Why So Delicious - YSD.bkk,Bangkok,medium,bkk,restaurant_name,,Why So Delicious - YSD.bkk,
5153,WAKANUI Grill Dining,,error,,google_places_api,WAKANUI Grill Dining restaurant,,Google Places status RESOURCE_EXHAUSTED: Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:589604872582'.
4895,Wagatomo Izakaya,,error,,google_places_api,Wagatomo Izakaya restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6492,Wine & Food Terrace (Chiang Mai),Chiang Mai,high,Chiang Mai,restaurant_name,,Wine & Food Terrace (Chiang Mai),
6573,Wine DE' Suu,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Tambon Bang Muang 53 18 Tambon Bang Muang, Amphoe Bang Yai, Chang Wat Nonthaburi 11140, Thailand Wine DE' Suu ไวน์ เดอ สู",
3248,Wine I Love You Asiatique The Riverfront,Bangkok,medium,asiatique,restaurant_name,,Wine I Love You Asiatique The Riverfront,
6746,Wagyu Volcano,,error,,google_places_api,Wagyu Volcano restaurant,,Google Places status RESOURCE_EXHAUSTED: Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:589604872582'.
5209,Wild Blaze Steakhouse,,error,,google_places_api,Wild Blaze Steakhouse restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6359,Wine Universe Singapore,Singapore,high,Singapore,restaurant_name,,Wine Universe Singapore,
5434,Winkin Scintilla (Rayong),Rayong,high,Rayong,restaurant_name,,Winkin Scintilla (Rayong),
6893,Winner House Vietnamese Cuisine,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 81 624 Lat Phrao Wang Hin Soi 75, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10240, Thailand Winner House วังหิน",
6372,Witch Luck Cafe & Restaurants,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 89/3 Thanon Ratchada-Ram Intra, Khwaeng Khlong Kum, Khet Bueng Kum, Krung Thep Maha Nakhon 10230, Thailand Witch Luck Cafe & Restaurant วิชลัคคาเฟ่",
5344,Wild Child Pizzette,,error,,google_places_api,Wild Child Pizzette restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
3969,Wok Wok Andaz Pattaya Jomtien Beach (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Wok Wok Andaz Pattaya Jomtien Beach (Pattaya),
5992,Wonderful Pearl Cruise,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," Soi Charoen Nakhon 13, Khwaeng Khlong Ton Sai, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand Wonderful Pearl Cruise",
6280,Wonderland Upside Down,Singapore,high,Singapore,places_api_existing_output,,"Singapore 462 Serangoon Rd, #02-00, Singapore 218141 Wonderland Upside Down",
6854,Wuunwine,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 38 Soi Charoen Chai, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand WUUNWINE wine bar at THIRDBASE",
4716,Wyndham Jomtien Staycation (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Wyndham Jomtien Staycation (Pattaya),
6669,XSO Kitchen at Best Western Plus Nexen (Pattaya),Pattaya,high,Pattaya,restaurant_name,,XSO Kitchen at Best Western Plus Nexen (Pattaya),
6636,XYZ Pinklao,Bangkok,medium,pinklao,restaurant_name,,XYZ Pinklao,
5611,Xi An Yiam Banthat Thong,Bangkok,medium,banthat thong,restaurant_name,,Xi An Yiam Banthat Thong,
5622,Xi An Yiam New Petchaburi,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 3390 New, บางกะปิ, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand Xi An Yiam",
6202,Xiao Fuwang Hotpot (Central Westville),Nonthaburi,medium,central westville,restaurant_name,,Xiao Fuwang Hotpot (Central Westville),
6203,Xiao Fuwang Hotpot (One Bangkok),Bangkok,high,Bangkok,restaurant_name,,Xiao Fuwang Hotpot (One Bangkok),
2483,Xin Tian Di Crowne Plaza Bangkok Lumpini Park,Bangkok,high,Bangkok,restaurant_name,,Xin Tian Di Crowne Plaza Bangkok Lumpini Park,
4730,Xing Xing Mala Bang Bon,Bangkok,medium,bang bon,restaurant_name,,Xing Xing Mala Bang Bon,
4731,Xing Xing Mala PhutthaMonthon Sai 2,Nakhon Pathom,medium,phutthamonthon sai 2,restaurant_name,,Xing Xing Mala PhutthaMonthon Sai 2,
4728,Xing Xing Mala Rama 3,Bangkok,medium,Rama 3,restaurant_name,,Xing Xing Mala Rama 3,
4727,Xing Xing Mala Wongwian Yai,Bangkok,medium,wongwian yai,restaurant_name,,Xing Xing Mala Wongwian Yai,
5077,Whisper Bar & Bistro,,error,,google_places_api,Whisper Bar & Bistro restaurant,,Google Places status RESOURCE_EXHAUSTED: Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:589604872582'.
4670,Waterside Karaoke Restaurant,,error,,google_places_api,Waterside Karaoke Restaurant restaurant,,Google Places status RESOURCE_EXHAUSTED: Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:589604872582'.
6099,YANKII- Robatayaki & Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 12 Soi Sukhumvit 24, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand Yankii Robatayaki & Bar",
4645,YAWA Modern Japanese Cuisine,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," Soi Ramkhamhaeng 24 Yaek 20, Khwaeng Hua Mak, Khet Bang Kapi, Krung Thep Maha Nakhon 10240, Thailand YAWA Modern Japanese Cuisine",
6016,YOK Chinese Restaurant | The Emerald Hotel,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 99, 1 Thanon Ratchadaphisek, Khwaeng Din Daeng, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand Yok Chinese Restaurant",
2446,YTSB SUSHIBAR - VIE Hotel Bangkok,Bangkok,high,Bangkok,restaurant_name,,YTSB SUSHIBAR - VIE Hotel Bangkok,
6029,Yakiniku En,Singapore,high,Singapore,places_api_existing_output,,"Singapore 112 Middle Rd, #01-00A Midland House, Singapore 188970 Tengoku Yakiniku Singapore | Japanese Restaurant Singapore | Japanese BBQ",
5330,Yakiniku Marukyu Ito 焼肉丸久伊藤,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 120, 1-2 Soi Sukhumvit 23, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand OMI WAGYU YAKINIKU MARUKYU ITO",
3030,Yakiniku Shoutaian 2nd Rich,Bangkok,high,กรุงเทพมหานคร,places_api_existing_output,," 161/23, 9 ถ. ทองหล่อ แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand Shoutaian 2nd Rich",
6502,Yakiniku Tan & Shabushabu,Bangkok,high,กรุงเทพมหานคร,places_api_existing_output,," 9 Sukhumvit 103 Road Soi, Udomsuk3 In Ideo Mix, ซ. สุขุมวิท 103 แขวงบางนาเหนือ เขตบางนา กรุงเทพมหานคร 10260, Thailand Yakiniku Tan & Shabushabu",
2319,Yamazato at The Okura Prestige Bangkok,Bangkok,high,Bangkok,restaurant_name,,Yamazato at The Okura Prestige Bangkok,
5001,Yang Gao Gorn,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 3 Soi Phahonyothin 14, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand Yang Gao Gorn",
5423,Yanghin Seuton Geulil Rama 4,Bangkok,medium,rama 4,restaurant_name,,Yanghin Seuton Geulil Rama 4,
5760,Yao Restaurant Bangkok Marriott Hotel The Surawongse,Bangkok,high,Bangkok,restaurant_name,,Yao Restaurant Bangkok Marriott Hotel The Surawongse,
1146,Yao Rooftop Bar Bangkok Marriott Hotel The Surawongse,Bangkok,high,Bangkok,restaurant_name,,Yao Rooftop Bar Bangkok Marriott Hotel The Surawongse,
4629,Ye Lai Xiang 夜来香 Huai Khwang,Bangkok,medium,Huai Khwang,restaurant_name,,Ye Lai Xiang 夜来香 Huai Khwang,
4628,Ye Lai Xiang 夜来香 Mrt Huai Khwang,Bangkok,medium,Huai Khwang,restaurant_name,,Ye Lai Xiang 夜来香 Mrt Huai Khwang,
5035,Ye Lai Xiang 夜来香 Ratchada Soi 13,Bangkok,medium,Ratchada,restaurant_name,,Ye Lai Xiang 夜来香 Ratchada Soi 13,
4630,Ye Lai Xiang 夜来香 Rca,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 29 85-86 Soi RCA, บางกะปิ Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand กันเอง Ye lai Xiang 夜来香 สาขา RCA 2 (破店二店)",
5485,Ye Lai Xiang 夜来香 Rca 2,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 29 85-86 Soi RCA, บางกะปิ Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand กันเอง Ye lai Xiang 夜来香 สาขา RCA 2 (破店二店)",
5598,Yelo Osha,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 194 Charoen Mueang Rd, Khwaeng Rong Muang, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand Yelo Osha เยลโล่ โอชา",
5914,Wine Society,,error,,google_places_api,Wine Society restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5971,Yenney,Singapore,high,Singapore,places_api_existing_output,,"Singapore 7 Straits View, B2-50 East Tower, Marina One Show Gallery, Singapore 018935 YenneY",
6305,Yeon,Johor Bahru,high,Johor Bahru,places_api_existing_output,,"Johor Bahru 12, Jalan Perang, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia Yeon Cafe",
6739,Yi Lu Lingxian Seafood Hotpot,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 17 Thanon Sutthisan Winitchai, Khwaeng Samsen Nok, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand YI LU (一炉领鲜)",
5418,Yi Pin Xiang Bang Rak,Bangkok,medium,Bang Rak,restaurant_name,,Yi Pin Xiang Bang Rak,
5419,Yi Pin Xiang Rama 4,Bangkok,medium,rama 4,restaurant_name,,Yi Pin Xiang Rama 4,
2069,Yin D House (Chonburi),Chonburi,high,Chonburi,restaurant_name,,Yin D House (Chonburi),
6157,Yoki Niku よきにく (Chonburi),Chonburi,high,Chonburi,restaurant_name,,Yoki Niku よきにく (Chonburi),
5469,Yenjit Cafe,,error,,google_places_api,Yenjit Cafe restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4997,Yoodya Boat Noodle At Workpoint Alley Rangsit,Pathum Thani,medium,workpoint alley,restaurant_name,,Yoodya Boat Noodle At Workpoint Alley Rangsit,
5000,Yoodya Boat Noodle Khlong Luang,Pathum Thani,medium,khlong luang,restaurant_name,,Yoodya Boat Noodle Khlong Luang,
5158,Yoodya Boat Noodle Phanan Choeng (Ayutthaya),Ayutthaya,high,Ayutthaya,restaurant_name,,Yoodya Boat Noodle Phanan Choeng (Ayutthaya),
3334,Yoong Khao Hom I'm Park Chula,Bangkok,medium,chula,restaurant_name,,Yoong Khao Hom I'm Park Chula,
4914,You & I Restaurant and Bar at We Hotel Riverfront,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 218 1 Soi Charan Sanitwong 96/2, Khwaeng Bang Ao, Khet Bang Phlat, Krung Thep Maha Nakhon 10700, Thailand You & I Restaurant and Bar at WE HOTEL RIVERFRONT",
1238,You&I Premium Suki Buffet Central Eastville,Bangkok,medium,central eastville,restaurant_name,,You&I Premium Suki Buffet Central Eastville,
3660,You&I Premium Suki Buffet Central Phuket (Phuket),Phuket,high,Phuket,restaurant_name,,You&I Premium Suki Buffet Central Phuket (Phuket),
1236,You&I Premium Suki Buffet Central Westgate,Nonthaburi,medium,central westgate,restaurant_name,,You&I Premium Suki Buffet Central Westgate,
2884,You&I Premium Suki Buffet CentralWorld,Bangkok,medium,centralworld,restaurant_name,,You&I Premium Suki Buffet CentralWorld,
1363,You&I Premium Suki Buffet Fashion Island,Bangkok,medium,fashion island,restaurant_name,,You&I Premium Suki Buffet Fashion Island,
3659,You&I Premium Suki Buffet ICS,Bangkok,medium,ics,restaurant_name,,You&I Premium Suki Buffet ICS,
3908,You&I Premium Suki Buffet Marche Thonglor,Bangkok,medium,Thonglor,restaurant_name,,You&I Premium Suki Buffet Marche Thonglor,
1235,You&I Premium Suki Buffet Mega Bangna,Bangkok,medium,Bangna,restaurant_name,,You&I Premium Suki Buffet Mega Bangna,
3935,You&I Premium Suki Buffet Passione Shopping Destination (Rayong),Rayong,high,Rayong,restaurant_name,,You&I Premium Suki Buffet Passione Shopping Destination (Rayong),
1336,You&I Premium Suki Buffet Samyan Mitrtown,Bangkok,medium,samyan,restaurant_name,,You&I Premium Suki Buffet Samyan Mitrtown,
3111,You&I Premium Suki Buffet Siam Center,Bangkok,medium,Siam,restaurant_name,,You&I Premium Suki Buffet Siam Center,
3409,You&I Premium Suki Buffet Terminal 21 Rama 3,Bangkok,medium,Rama 3,restaurant_name,,You&I Premium Suki Buffet Terminal 21 Rama 3,
1410,You&I Premium Suki Buffet The Crystal Ratchapruek,Nonthaburi,medium,ratchapruek,restaurant_name,,You&I Premium Suki Buffet The Crystal Ratchapruek,
1365,You&I Premium Suki Buffet The EmQuartier,Bangkok,medium,emquartier,restaurant_name,,You&I Premium Suki Buffet The EmQuartier,
1364,You&I Premium Suki Buffet The Mall Bangkae,Bangkok,medium,the mall bangkae,restaurant_name,,You&I Premium Suki Buffet The Mall Bangkae,
3543,You&I Premium Suki Buffet The Mall Ngamwongwan,Nonthaburi,medium,the mall ngamwongwan,restaurant_name,,You&I Premium Suki Buffet The Mall Ngamwongwan,
1337,You&I Premium Suki Buffet The Nine Center,Bangkok,medium,the nine center,restaurant_name,,You&I Premium Suki Buffet The Nine Center,
1239,You&I Premium Suki Buffet Zpell Future Park Rangsit,Pathum Thani,medium,future park rangsit,restaurant_name,,You&I Premium Suki Buffet Zpell Future Park Rangsit,
6352,Yu Gu Xiang 遇故湘,Singapore,high,Singapore,places_api_existing_output,,"Singapore 301 Changi Rd, Singapore 419779 Yuguxiang Hunan Cuisine 遇故湘湖南菜",
5284,Yuan-Thai,Singapore,high,Singapore,places_api_existing_output,,"Singapore 531 Balestier Rd, Singapore 329858 Retreat Spa",
5694,Yuki Wagyu Shabu Izakaya,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 303 Soi Sukhumvit 63, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Yuki wagyu shabu izakaya. Premium shabu sushi handroll.",
3889,Yum&Tum K-Village,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 211-212 Sukhumvit 26, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand Yum & Tum",
4065,Yumcha Steam King Lotus's North Ratchaphruek,Nonthaburi,medium,north ratchaphruek,restaurant_name,,Yumcha Steam King Lotus's North Ratchaphruek,
5830,Yumcha Teahouse Empire Tower,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1 เอ็มไพร์ ทาวเวอร์ BTS ช่องนนทรี Khwaeng Yan Nawa, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand Yumcha Teahouse",
5104,Yume and Mellow Izakaya,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 142 Thanon Lat Phrao Wanghin, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand Yume and Mellow Izakaya ลาดพร้าววังหิน",
